Product_name,Product ID,Review Text,Rating
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Nice phone i happy,5
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Good,5
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,love u poco poco,5
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Nice phone valu for munny,5
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Nice moni,5
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Best phone for this budget,5
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,All Good,5
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Good product,5
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Good one,5
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Good very nice,5
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Camera quality is superb Price is amazing Battery life is very good,5
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Very good,5
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,A smart bugjet phone this segmer,5
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,This mobile is fantastic in this price range with a good looking design and is very affordable ,5
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,I just really loved this phone Quick and smooth to operate Charging of this phoneis very fast Feels premium on holding,5
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Design build quality,5
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Weri nice,5
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Really good phone  Quick and smooth to operate The battery life is good plus charging is very fast,5
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,It s a perfect phone if you re a student or requires mobile for not very complicated task Camera gaming video watching experience are all very good The performance and the battery life is pretty neat as well One has some weight that make it feels a bit premium in my opinion ,5
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Amazing phone Loved how sleek and impressive the phone looks Great performance Surely recommended ,5
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Lovely Phone,5
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Nice Phone,5
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Nice phone,5
Motorola g45 5G,MOBH3YKQ5VYSGB5E,If price is considered than this is best spec u can get But wait not only specs Software experience is also clean and smooth cherry on top is vegan leather ,5
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Osm,5
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Very good product,5
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Mobile Phone design and performance is top notch Moto g45 5g is the one of the best mobile in under Rs 10000 budget Phone specs and optimization is very good I highly recommend a mobile phone for this 10k budget ,5
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Don t think to much on this price best phone good specs ,5
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Overall a good phone in this price range,5
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Camera is Decent  Perfect size phone Charging speed slow Display is okay Under 10k price best phone i this Allrounder phone,4
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Works well and feels light so easy to use Good phone  For a few days the camera app were very laggy but now it has resolved overall is ok if bought for 10k ,5
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Good on this price rage And camera was awesome,5
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Best Phone For 10k  Good Camera Good Display Good Looking Good Performance Considering the price it was the Best,5
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Good mobile for basic handling  good battery backup and display also good Nice sound also Overall worth for money ,4
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Best in price range,5
Motorola g45 5G,MOBH3YKQ5VYSGB5E,My first phone 5g,5
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Camera very nice battery power miner problem performance miner issue but mobile ver,4
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Don t buy Battery Preformation is not good ,3
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Impressive ,5
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Very good,4
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Nice poudct thank you filpkart,5
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Osm product,5
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Hi All Mobile is value for money But NFC is not there though it is mentioned available in specifications Flipkart should change its NFC specification from Yes to No ,3
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Good 5G mobile under 11k,5
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Value for money in this price Battery 8 10 Camera 7 10 Build quality 9 10 Performance 7 10 This is the best all rounder phone under 10000,5
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Good mobile under 10k I didn t expect this much quality on display and the build The performance is good on this segment Lag free mobile with clean UI experience ,5
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Cemera and display,5
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Good phone Es price per best quality product ha Camera quality is best,3
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Work smoothly 120hz refresh rate super and camera ultimate battery backup also good totally super,5
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Mobile is good and processor is also very fast but battery drain very fast which disappointed me it last only 5 hrs but is is fully new mobile  But over all it is best budget mobile ,4
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Nice phone under 10k ,5
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Mobile phone very good,4
Motorola g45 5G,MOBH3YKQ5VYSGB5E,This mobile is best in this price range under 10000 If your budget is 10000 then go for it without any hesitation camera is average in this price range processor is good enough in this price point design is too good mobile is handy and comfortable and lightweight battery performance is average as other 5000 mah battery mobiles overall good product in this price range go for it ,4
Motorola g45 5G,MOBH3YKQ5VYSGB5E,This is the best phone in this price range and you aren t going to find anything better in this price range All the segment s are properly covered I think if this phone will be available on regular basis this will be the best seller ever ,4
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Best price at this,4
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Worth every money ,4
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Phone camera so good value for money,5
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Budget mobile best in performance Battery backup is good Camera quality is average No heating issue,5
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Fully Loaded phone in this price range Thumbs Up to Motorola,5
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Brilliant in this price,5
Motorola g45 5G,MOBH3YKQ5VYSGB5E,One of the best phone in this price range  Go for it,5
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Very good at this budget Just go for it,5
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Pros Price Download speed 100 Mbps upload 10mbps in jio 5g  support Latest wifi encryption Cons Poor ram management No front flash Call recording  Overall good in budget for students,4
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Overall a very good phone in this price range even better than most of mid range phone in some matters  I like this because I wasn t expecting this kind of performance from a 10k phone but it has exceeded my expectations If you are on hunt of buying a budget phone it s good to go Camera is good with very good software for processing photos to a decent Battery is also good as per daily use  Charing speed is brilliant Speakers are best feature of this phone So Clear so loud  Moto s  READ MORE,4
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Best phone in this price,4
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Good phone in this bagut range Thank Flipkart,5
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Good product nice super,5
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Average phone,3
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Not smooth touch,3
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Product is fine but battery backup isn t good as compare to samsung smartphone of same segment,3
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Nice product ,4
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Best in the budget Blindly you can buy it for your parents It is 4 star product you can go for it if you wanted to buy it for ur parents ,4
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Good for price range,4
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Best phone in this price segment,4
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Good,4
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Value for money,4
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Brilliant,4
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Super product,4
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Good for a secondary phone as backup,4
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Everything is average,4
Motorola g45 5G,MOBH3YKQ5VYSGB5E,In this budget best phone  must buy,4
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Very good phone,4
Motorola g45 5G,MOBH3YKQ5VYSGB5E,So nice phone in all thin,4
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Nice product,4
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Little heating spotted without any important use ,4
Motorola g45 5G,MOBH3YKQ5VYSGB5E,It s good for the price range ,4
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Nyc product,4
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Overall good ,4
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Jj,4
Motorola g45 5G,MOBH3YKQ5VYSGB5E,This product value for money,4
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Nice in this price range Good to go,4
Motorola g45 5G,MOBH3YKQ5VYSGB5E,GOOD product,4
Motorola g45 5G,MOBH3YKQ5VYSGB5E,This phone is really amazing in this price range  Performance is a master blaster 10 10 camera thoda down sa hai 8 10  battery is amazing 9 10 Over all rating is 9 10 Thanks Flipkart,4
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Super,4
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Nice,4
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Nice,4
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Good one 10k best Smartphone  Value for money Good job Moto Thanks Filipkart ,4
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Everything is good except display quality before I was using FHD Display and it has HD Display with less Pixel If look properly on screen can see pixel gaps And Second one is if you play games on it can feel overheating And small Sound Response Latency btw phone is good for everyday use ,4
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Good mobile but battery drain issue,4
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Value for money,4
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Best is moto g 45 mobile,4
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Nice product,4
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Good phone under budget  Thank you,4
Motorola g45 5G,MOBH3YKQ5VYSGB5E,amazing product,4
Motorola g45 5G,MOBH3YKQ5VYSGB5E,The phone is ok at this rate,4
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Good product price value,4
Motorola g45 5G,MOBH3YKQ5VYSGB5E,I order 30th September but Flipkart delivered October 2nd very fast delivery  Satisfied for phone price design performance etc  I like it moto g45 and Flipkart,5
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Happy to share the review all over good Value for the money,5
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Osm product,5
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Awesome,5
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Camera is decent  But overall phone performance is best in this price range  ,5
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Good,5
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Nice,5
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Awesome Ok,5
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Good,5
Motorola g45 5G,MOBH3YKQ5VYSGB5E,This is a very good phone in this regard thank you flipkart,5
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Good to buy but in this price segment ,5
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Awesome performance and design,5
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Nyc,5
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Absolutely amazing mobile in good budget go for it overall good performance will not be regret after buying this phone ,5
Motorola g45 5G,MOBH3YKQ5VYSGB5E,I just loved the phone it is the best the features and camera quality is good,5
Motorola g45 5G,MOBH3YKQ5VYSGB5E,nice,5
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Good Phone,5
realme P1 5G,MOBGYQ6BEHHQ9H7X,Good phone display is next level,5
realme P1 5G,MOBGYQ6BEHHQ9H7X,This phone had back ligh leaking issue other than that it s very good phone ,4
realme P1 5G,MOBGYQ6BEHHQ9H7X,Nice phone Its battery is also better and its performance is also very good Overall Nice Fingerprint sensor is on the display ,5
realme P1 5G,MOBGYQ6BEHHQ9H7X,Just excellent camera and display ,5
realme P1 5G,MOBGYQ6BEHHQ9H7X,1 Camera 4 2 2 display 5 0 3 Performance 5 0 4 Battery 5 0 5 Design 5 0             Overall Best Mobile Under 15k,4
realme P1 5G,MOBGYQ6BEHHQ9H7X,Very Good Product Camera and battery is average Performance is very good ,5
realme P1 5G,MOBGYQ6BEHHQ9H7X,Build quality is premium Performance is satisfactory Back camera is good good vibrant picture in day light condition Selfies are good In low light and indoor front camera is not good hopefully realme fixes this by update Battery is 5000mh but it drains fast You have to stop background operation for few apps Over all good for amoled display  back camera  performance Display could better in terms of resolution and pictures In this price range almost one of best features in this phone ,4
realme P1 5G,MOBGYQ6BEHHQ9H7X,All Rounder Phone 6 67 inch FHD Amoled Display 50 2 Front 16 MP Camera 5000 Mah Battery Dimensity 7050,5
realme P1 5G,MOBGYQ6BEHHQ9H7X,pros 1 bgmi 60fps unlocked avg fps  50 55 2 very good display 3 speakers are uptothemar 4 the network connectivity is better than motorola g54 5g 5 charging speed is fast  takes less than 1 hr to reach 80  cons 1 battery life 80 to 25 while playing bgmi takes 2hr 45 min  personally  realme ui is very good  all you have to do is clean up while setting the phone  its better than miui  moto ui no features in moto ,4
realme P1 5G,MOBGYQ6BEHHQ9H7X,Super phone this budget and mind blowing performance,5
realme P1 5G,MOBGYQ6BEHHQ9H7X,One of the best smartphones on the price segment and the very best seller on the Flipkart soaping platform ,5
realme P1 5G,MOBGYQ6BEHHQ9H7X,overall velue for money,4
realme P1 5G,MOBGYQ6BEHHQ9H7X,Camera quality is 10 10 The processor works smoothly Battery and design are elegant Although you must buy a very unique product by Realme Bought for my sister she loved it Thanks FT,5
realme P1 5G,MOBGYQ6BEHHQ9H7X,Highest proformance phone but battery drain problem on this device ,4
realme P1 5G,MOBGYQ6BEHHQ9H7X,Best phone value for money,5
realme P1 5G,MOBGYQ6BEHHQ9H7X,Overall nice product,5
realme P1 5G,MOBGYQ6BEHHQ9H7X,Good phone under 15k,5
realme P1 5G,MOBGYQ6BEHHQ9H7X,Very nice i satisfied,5
realme P1 5G,MOBGYQ6BEHHQ9H7X,Most beautiful,5
realme P1 5G,MOBGYQ6BEHHQ9H7X,This phone unbelievable specs under 15k Processor excellent display excellent camera good Charging very good Design very good overall best phone under 15k,5
realme P1 5G,MOBGYQ6BEHHQ9H7X,All round mobile budget price,5
realme P1 5G,MOBGYQ6BEHHQ9H7X,Nice products,4
realme P1 5G,MOBGYQ6BEHHQ9H7X,In the range of 15000 this phone gives you a amazing feeling but camera quality is compromis in this phone  it is totally depends upon you how to use and how to maintain,4
realme P1 5G,MOBGYQ6BEHHQ9H7X,Very nice phone for family like for father i bought for my father awesome phone,5
realme P1 5G,MOBGYQ6BEHHQ9H7X,Nice mobile camera normal display good ,4
realme P1 5G,MOBGYQ6BEHHQ9H7X,Awsome,5
realme P1 5G,MOBGYQ6BEHHQ9H7X,Awesome phone Mind blowing purchase by Flipkart Camera is mind blowing Battery and display is also Awesome Overall best phone in this Price range ,5
realme P1 5G,MOBGYQ6BEHHQ9H7X,Best phon in the sagment,4
realme P1 5G,MOBGYQ6BEHHQ9H7X,Good,5
realme P1 5G,MOBGYQ6BEHHQ9H7X,The camera on this phone captures moments with such clarity n perfection,5
realme P1 5G,MOBGYQ6BEHHQ9H7X,Nice camera I love it thanks realme,3
realme P1 5G,MOBGYQ6BEHHQ9H7X,Best Phone According To The Price,5
realme P1 5G,MOBGYQ6BEHHQ9H7X,I would say the phone is good but the battery department is not up to the mark Need to charge 2 3 times a day if you use it around 6 7 hrs a day R,3
realme P1 5G,MOBGYQ6BEHHQ9H7X,Awesome Phone good color stylish and seems a very costly Phone in this price and overall saying means I am very happy buying this Phone,5
realme P1 5G,MOBGYQ6BEHHQ9H7X,Nice mobile Best valu 4 mani,5
realme P1 5G,MOBGYQ6BEHHQ9H7X,I m writing this review of one week usage in my opinion it should be more worth it since the phone is getting heat while using some features that are not available in this phone which is air gestures but in the lower model you can find these features overall it s good phone in this price segment ,4
realme P1 5G,MOBGYQ6BEHHQ9H7X,Good product but camera performance decrease day by day and display battery backup was very good,3
realme P1 5G,MOBGYQ6BEHHQ9H7X,Best 15k phone Value for money good realme,5
realme P1 5G,MOBGYQ6BEHHQ9H7X,Product Is Good But it Got Heat Problem and camera quality is not that much good performance is good best phone under 15k,4
realme P1 5G,MOBGYQ6BEHHQ9H7X,Camera quality is average but it changes the skin tone that is the worst part of the camera,3
realme P1 5G,MOBGYQ6BEHHQ9H7X,Realme P1 exceeded my expectations The sleek design and vibrant display make it a pleasure to use The camera captures stunning photos and the battery life keeps me going all day Plus the performance is smooth even with multiple apps open Definitely worth every penny ,5
realme P1 5G,MOBGYQ6BEHHQ9H7X,Mob is God but not double jio sim 5g 1sim 5g 2nd sim 4g wark I het YouTubever review ,3
realme P1 5G,MOBGYQ6BEHHQ9H7X,By performance point of view 5 5 By camera point of view 3 5 Battery 5 5 Design 4 5 Storage 5 5  All over 4 5 overall good but camera should not too much good it s average and too many advertisement inside the phone that should be removed,4
realme P1 5G,MOBGYQ6BEHHQ9H7X,After Using 37 Days I am giving Honest Review Battery is Good Condition and charging support 0 to 100 it will take around 50 to 60 minutes And camera performance ok 4 5 within this price Allrounder performance with this price good to Purchase,5
realme P1 5G,MOBGYQ6BEHHQ9H7X,Overall a good phone under 15k Performance is also good,5
realme P1 5G,MOBGYQ6BEHHQ9H7X,After using 4months I review this phone camera quality awesome value for money i am happy with this mobile,4
realme P1 5G,MOBGYQ6BEHHQ9H7X,Nice phone Its battery is also better and its performance is also very good Overall Nice Fingerprint sensor is on the display ,5
realme P1 5G,MOBGYQ6BEHHQ9H7X,The Product is Good with all the features required for today s generation s features and requirements ,5
realme P1 5G,MOBGYQ6BEHHQ9H7X,Nice mobile value for money,3
realme P1 5G,MOBGYQ6BEHHQ9H7X,MOST BEAUTIFUL DESIGN REALME P1 5g Camera 10 9 Display very Smooth 10 10 Battery Backup 10 9 good Design Very Good 10 10 Gaming 10 9,5
realme P1 5G,MOBGYQ6BEHHQ9H7X,Good phone overall for budget,4
realme P1 5G,MOBGYQ6BEHHQ9H7X,Display is awesome and attractive design Performance is good need to improve camera qualify ,5
realme P1 5G,MOBGYQ6BEHHQ9H7X,I like this product nice product camara 10 9 battery 10 10 dosplay 10 10 look 10 10 charging time 40 mit 10 10,5
realme P1 5G,MOBGYQ6BEHHQ9H7X,Phone is worth buying and Value for Money Good build quality,5
realme P1 5G,MOBGYQ6BEHHQ9H7X,Overall the performance of the mobile is number one There is a lot of smoothness The battery backup is also very good Charging is fast The sound quality is also fine ,4
realme P1 5G,MOBGYQ6BEHHQ9H7X,I was struggling to purchase a budgeted phone but suddenly I came to know about P1 and I grabbed it As always Realme did not disappoint me and in this price segment this phone is faadu Blindly go for it Its a total power house ,5
realme P1 5G,MOBGYQ6BEHHQ9H7X,Realme P1 is a above average phone 1 Camera setup is not looking good and the photos and videos quality is just average Please Improve camera quality  2 By using 45W Charger  Charging speed is also slow Overall a good phone for general user s,3
realme P1 5G,MOBGYQ6BEHHQ9H7X,Display quality good Battery charging faster but battery drain very fast Camera quality average Phone design good but camera shape very big and camera looks different from phone phone heating But overall good in budget range,4
realme P1 5G,MOBGYQ6BEHHQ9H7X,Design and colour is good camera is decent sound quality is average performance is good ,4
realme P1 5G,MOBGYQ6BEHHQ9H7X,Go product blindly go for it,4
realme P1 5G,MOBGYQ6BEHHQ9H7X,As a user of the Realme P1 I can confidently say it s a fantastic device The 6 GB RAM and 128 GB ROM ensure smooth multitasking and ample storage holding up to 3000 photos effortlessly The Dimensity 7050 processor with its 2 6 GHz octa core setup provides powerful performance eliminating any hang issues  The camera setup is impressive with a 50MP  2MP rear camera delivering vibrant detailed pictures and the 16MP front camera capturing sharp attractive selfies The 6 67 inch Full HD  READ MORE,4
realme P1 5G,MOBGYQ6BEHHQ9H7X,This phone is working very good and all quality of this phone is best but battery is as expected ,4
realme P1 5G,MOBGYQ6BEHHQ9H7X,Budget phone brought it with exchange but a lot of unnecessary apps mostly games which we can t delete ,4
realme P1 5G,MOBGYQ6BEHHQ9H7X,I was used realme 6i for 4yrs and that phone was theft by someone but there is no hanging issue for till this day and I m also using realme tv for 5yrs till now there is no issue So my trust in realme products increasing day by day Now I m using realme p1 for 3months there is no heating issue performance is better then rivals in this segment camera is not better but I don t use camera as well If you want long lasting and best performance under 16k I suggest this mf I m only suggesting not   READ MORE,5
realme P1 5G,MOBGYQ6BEHHQ9H7X,Camera is good,5
realme P1 5G,MOBGYQ6BEHHQ9H7X,Best phone under 15k,5
realme P1 5G,MOBGYQ6BEHHQ9H7X,Power,5
realme P1 5G,MOBGYQ6BEHHQ9H7X,Phone performance is awesome,5
realme P1 5G,MOBGYQ6BEHHQ9H7X,Front camera not good as aspect Rear camera is decent Others component is satisfied ,3
realme P1 5G,MOBGYQ6BEHHQ9H7X,I think this phone is all rounder phone Very good performance Iam Happy this mobile thank you Flipkart Good display,4
realme P1 5G,MOBGYQ6BEHHQ9H7X,Really p1 series good,5
realme P1 5G,MOBGYQ6BEHHQ9H7X,This product is best,5
realme P1 5G,MOBGYQ6BEHHQ9H7X,I am using one month Camera 4 5 Battery 5 5 Display 5 5 Performance 4 5 No heating issues Overall nice phone in this price range Realme P1 5G mobile is awesome one,5
realme P1 5G,MOBGYQ6BEHHQ9H7X,After a lot of effort I didn t get 5g network on this phone normally everything is ok if anyone is facing the same problem plz like my review,3
realme P1 5G,MOBGYQ6BEHHQ9H7X,P1 5G is totally good but  the system needs the app opening band closing animation  After all this animation will make the phone awesome ,4
realme P1 5G,MOBGYQ6BEHHQ9H7X,It could be slimmer and the black space for camera Is much more larger than needed  A little hard to hand  Speakers on both up and down side  good one  Nice display quality ,4
realme P1 5G,MOBGYQ6BEHHQ9H7X,Great performance display good battery pickup good camera is average,4
realme P1 5G,MOBGYQ6BEHHQ9H7X,Phone is good Camera is decent Battery is also good Performance is great OIS could have improved camera quality ,4
realme P1 5G,MOBGYQ6BEHHQ9H7X,Overall gd f,4
realme P1 5G,MOBGYQ6BEHHQ9H7X,Good phone at this budget  super performance phone Camera quality awesome  battery is above average  4 5 for battery,4
realme P1 5G,MOBGYQ6BEHHQ9H7X,Don t expect much from the camera and battery Performance on this price point is top notch The quality of display is very good Worth phone under 15k,4
realme P1 5G,MOBGYQ6BEHHQ9H7X,Camera is not good in this price range other wise battery display and performance was good ,4
realme P1 5G,MOBGYQ6BEHHQ9H7X,Good product,4
realme P1 5G,MOBGYQ6BEHHQ9H7X,I love this phone Performance is superb Battery is also good but not superb Display is fantastic Camera is ok ok  Overall best phone under 15k,4
realme P1 5G,MOBGYQ6BEHHQ9H7X,Nice phone,4
realme P1 5G,MOBGYQ6BEHHQ9H7X,Camera is avarge but value for money,4
realme P1 5G,MOBGYQ6BEHHQ9H7X,Absolutely good phone in this price but the camera could be better  ,4
realme P1 5G,MOBGYQ6BEHHQ9H7X,Processor is superfast Rear Camera is mediocre 3 5 Front camera is okay 4 5 Display 5 5 Charging speed is superfast 45 min from 25 to 100  Speaker is loud and produce accurate balanced sound Network speed is also good Overall value for money product Satisfied for price 5 5 ,4
realme P1 5G,MOBGYQ6BEHHQ9H7X,Powerful possessor camera is osm,4
realme P1 5G,MOBGYQ6BEHHQ9H7X,Performance ok ,5
realme P1 5G,MOBGYQ6BEHHQ9H7X,One of the best phone of Realme Must buy this phone Camera  9 10 Sound  10 10 Battery  9 10 Look  10 10 Performance  10 10,5
realme P1 5G,MOBGYQ6BEHHQ9H7X,All the features are really good on this phone and the charger is very good as expected while changing the device Back Camera quality is ok ok but the selfie camera is very good The processor and RAM 6 GB gives better performance ,5
realme P1 5G,MOBGYQ6BEHHQ9H7X,Super in this segment I like it,5
realme P1 5G,MOBGYQ6BEHHQ9H7X,This phone meets my expectations I am a normal user with minimal game play For this purpose I am very much satisfied In future the performance of this mobile will also be good because of its processor ,5
realme P1 5G,MOBGYQ6BEHHQ9H7X,Performance to good Display very good Nice design But the battery drains fast so I think the real me will improve the battery performance,5
realme P1 5G,MOBGYQ6BEHHQ9H7X,Battary 4 5 Prosser 4 5 Display  5 5 Peacock green design is very good Charging 5 5 Performance  5 5,5
realme P1 5G,MOBGYQ6BEHHQ9H7X,Realme p1 good phone Very good,5
realme P1 5G,MOBGYQ6BEHHQ9H7X,Bast phone for price,5
realme P1 5G,MOBGYQ6BEHHQ9H7X,Good Profmece Camera average Battery good Display,5
realme P1 5G,MOBGYQ6BEHHQ9H7X,Phone is very good Fast charge Best performance Good looking phone ,5
